# sticktest
# device      Nintendo Switch Pro Controller
# sdl mapping yes
# hidapi hint 1
# axes 6, buttons 16, hats 1
# raw int16 values, one row per CHANGE (not per poll)
ms,a0,a1,a2,a3,a4,a5
34198,1445,-32768,32767,7642,-32768,-32768
34213,-806,-32768,32767,6239,-32768,-32768
34229,-8321,-32768,32767,5626,-32768,-32768
34243,-13481,-32768,32767,6868,-32768,-32768
34258,-17867,-30528,32767,9384,-32768,-32768
34274,-21834,-26891,32767,9690,-32768,-32768
34288,-25849,-22634,32767,11932,-32768,-32768
34303,-29929,-17424,32767,12270,-32768,-32768
34319,-32768,-12088,32767,13609,-32768,-32768
34333,-32768,-7847,32767,13964,-32768,-32768
34348,-32768,-4750,32576,15125,-32768,-32768
34362,-32768,-1970,31353,17544,-32768,-32768
34378,-32768,240,30050,19721,-32768,-32768
34393,-32768,2627,28335,22156,-32768,-32768
34408,-32768,4965,26270,24591,-32768,-32768
34423,-32768,7126,24682,26187,-32768,-32768
34438,-32768,8819,23951,26881,-32768,-32768
34454,-32768,11367,21871,28606,-32768,-32768
34468,-31252,13625,20266,29799,-32768,-32768
34483,-28865,16657,15851,32363,-32768,-32768
34497,-26446,19833,11960,32767,-32768,-32768
34513,-23689,22833,7401,32767,-32768,-32768
34527,-20286,25719,3669,32767,-32768,-32768
34544,-15319,29138,428,32767,-32768,-32768
34558,-11610,32767,-3128,32767,-32768,-32768
34573,-7950,32767,-7288,32767,-32768,-32768
34588,-4724,32767,-11497,32767,-32768,-32768
34604,-1709,32767,-14964,32654,-32768,-32768
34618,857,32767,-18432,30831,-32768,-32768
34633,3796,32767,-21721,28606,-32768,-32768
34648,6623,32767,-24801,25977,-32768,-32768
34663,10371,32767,-25753,23817,-32768,-32768
34678,15025,32767,-30300,19301,-32768,-32768
34693,20902,29299,-32606,15092,-32768,-32768
34709,26127,23349,-32768,10577,-32768,-32768
34723,30273,17947,-32768,6126,-32768,-32768
34738,32767,14060,-32768,2240,-32768,-32768
34768,32767,8723,-32768,-683,-32768,-32768
34783,32767,4175,-32768,-2812,-32768,-32768
34798,32767,434,-32768,-4162,-32768,-32768
34813,32767,-1716,-32768,-6417,-32768,-32768
34828,32767,-4178,-32768,-9800,-32768,-32768
34842,32767,-6862,-32768,-13867,-32768,-32768
34859,32767,-11103,-31123,-18219,-32768,-32768
34873,30622,-18997,-27446,-22618,-32768,-32768
34888,18281,-31052,-23173,-26907,-32768,-32768
34903,10419,-32768,-23173,-27081,-32768,-32768
34918,5162,-32768,-23173,-27081,-32768,-32768
34933,1032,-32768,-23173,-27081,-32768,-32768
34947,-1386,-32768,-23173,-27081,-32768,-32768
34963,984,6981,-22721,-27351,-32768,-32768
34979,238,-239,-21383,-28352,-32768,-32768
34993,238,-239,-20721,-28876,-32768,-32768
35084,238,-239,-20899,-28876,-32768,-32768
35143,238,-239,-21028,-28876,-32768,-32768
35308,238,-239,-21415,-28876,-32768,-32768
35353,238,-239,-24027,-26335,-32768,-32768
35367,238,-239,-29171,-21062,-32768,-32768
35384,238,-239,-32203,-16249,-32768,-32768
35397,238,-239,-32768,-11913,-32768,-32768
35413,238,-239,-32768,-2828,-32768,-32768
35428,238,-239,-32768,-286,-32768,-32768
35443,238,-239,-32768,3836,-32768,-32768
35458,238,-239,-32768,7884,-32768,-32768
35473,238,-239,-32768,11770,-32768,-32768
35488,238,-239,-32010,16253,-32768,-32768
35503,238,-239,-29220,20866,-32768,-32768
35518,238,-239,-25317,25429,-32768,-32768
35533,238,-239,-20915,29170,-32768,-32768
35549,238,-239,-15674,32299,-32768,-32768
35563,238,-239,-9901,32767,-32768,-32768
35578,238,-239,-2967,32767,-32768,-32768
35593,238,-239,8561,32767,-32768,-32768
35608,238,-239,22411,28187,-32768,-32768
35623,238,-239,28653,21736,-32768,-32768
35638,238,-239,31083,18043,-32768,-32768
35653,238,-239,32481,15350,-32768,-32768
35668,238,-239,32639,14996,-32768,-32768
35698,238,-239,32767,14270,-32768,-32768
35714,238,-239,32767,13125,-32768,-32768
35728,238,-239,32767,12335,-32768,-32768
35743,238,-239,32767,11432,-32768,-32768
35758,238,-239,32767,9884,-32768,-32768
35773,238,-239,32767,9126,-32768,-32768
35788,238,-239,32767,8561,-32768,-32768
35803,238,-239,32767,5739,-32768,-32768
35819,238,-239,32767,-366,-32768,-32768
35833,238,-239,31623,-10293,-32768,-32768
35848,238,-239,24603,-21665,-32768,-32768
35863,238,-239,22506,-28241,-32768,-32768
35878,238,-239,21744,-28813,-32768,-32768
35894,238,-239,21585,-28940,-32768,-32768
35908,238,-239,21537,-28971,-32768,-32768
35923,238,-239,14040,-21490,-32768,-32768
35938,238,-239,-435,240,-32768,-32768
35953,238,-239,254,-255,-32768,-32768

# ---------------- summary ----------------
# duration 36.3 s, 31202 polls (859 Hz), 1233 logged rows
#
# axis  min      max      rest      values  step
# a0   -1.0000  +1.0000  +0.00730     551  1
# a1   -1.0000  +1.0000  -0.00723     563  1
# a2   -1.0000  +1.0000  +0.00430     630  1
# a3   -1.0000  +1.0000  +0.00029     729  1
# a4   -1.0000  +1.0000  +0.00000       2  65535
# a5   -1.0000  -1.0000  +0.00000       1  0
#
# stick 0 (a0/a1): 72/72 sectors swept past half reach
#   rail hits: a0 3801, a1 3664 of 31202 samples
#   roundness 0.7114 (min 1.0038 max 1.4110 mean 1.1119 sd 0.0947, 58 low)
#   reach X -1.0000 / +1.0000 (100.00%)   Y -1.0000 / +1.0000 (100.00%)
#   drift 0.01028 (rest x +0.00730 y -0.00723)
#   envelope: sector-centre deg, max radius, visits
#   env 0    2.5 1.0038 4943
#   env 0    7.5 1.0154 5796
#   env 0   12.5 1.0353 8150
#   env 0   17.5 1.0639 4551
#   env 0   22.5 1.1025 3761
#   env 0   27.5 1.1429 5641
#   env 0   32.5 1.1893 6211
#   env 0   37.5 1.2112 3039
#   env 0   42.5 1.2364 4376
#   env 0   47.5 1.2593 2512
#   env 0   52.5 1.2445 1715
#   env 0   57.5 1.2187 3675
#   env 0   62.5 1.1538 3761
#   env 0   67.5 1.1031 4486
#   env 0   72.5 1.0641 4870
#   env 0   77.5 1.0352 4554
#   env 0   82.5 1.0154 6575
#   env 0   87.5 1.0038 5267
#   env 0   92.5 1.0038 4214
#   env 0   97.5 1.0154 6944
#   env 0  102.5 1.0353 6150
#   env 0  107.5 1.0641 4610
#   env 0  112.5 1.1015 6225
#   env 0  117.5 1.1209 5691
#   env 0  122.5 1.1321 1735
#   env 0  127.5 1.1419 3586
#   env 0  132.5 1.1512 3307
#   env 0  137.5 1.1653 4440
#   env 0  142.5 1.1642 5234
#   env 0  147.5 1.1702 6603
#   env 0  152.5 1.1538 5699
#   env 0  157.5 1.1033 4603
#   env 0  162.5 1.0642 5680
#   env 0  167.5 1.0352 6157
#   env 0  172.5 1.0154 6530
#   env 0  177.5 1.0038 3814
#   env 0  182.5 1.0038 6964
#   env 0  187.5 1.0154 6483
#   env 0  192.5 1.0352 6210
#   env 0  197.5 1.0641 11131
#   env 0  202.5 1.1002 18378
#   env 0  207.5 1.1011 5810
#   env 0  212.5 1.1007 4840
#   env 0  217.5 1.1004 2646
#   env 0  222.5 1.4110 6031
#   env 0  227.5 1.4064 10106
#   env 0  232.5 1.3041 12583
#   env 0  237.5 1.2189 7867
#   env 0  242.5 1.1539 3746
#   env 0  247.5 1.1011 6117
#   env 0  252.5 1.0641 5014
#   env 0  257.5 1.0353 7708
#   env 0  262.5 1.0154 6086
#   env 0  267.5 1.0038 9506
#   env 0  272.5 1.0038 11953
#   env 0  277.5 1.0154 6142
#   env 0  282.5 1.0352 4142
#   env 0  287.5 1.0640 6569
#   env 0  292.5 1.0932 4450
#   env 0  297.5 1.1314 2136
#   env 0  302.5 1.1887 3240
#   env 0  307.5 1.2212 3288
#   env 0  312.5 1.2295 1997
#   env 0  317.5 1.2470 1728
#   env 0  322.5 1.2617 3172
#   env 0  327.5 1.2203 2062
#   env 0  332.5 1.1523 2936
#   env 0  337.5 1.1029 4924
#   env 0  342.5 1.0641 3231
#   env 0  347.5 1.0352 4978
#   env 0  352.5 1.0154 3630
#   env 0  357.5 1.0038 4927
#
# stick 1 (a2/a3): 72/72 sectors swept past half reach
#   rail hits: a2 5823, a3 3397 of 31202 samples
#   roundness 0.7756 (min 1.0038 max 1.2941 mean 1.1108 sd 0.0921, 35 low)
#   reach X -1.0000 / +1.0000 (100.00%)   Y -1.0000 / +1.0000 (100.00%)
#   drift 0.00431 (rest x +0.00430 y +0.00029)
#   envelope: sector-centre deg, max radius, visits
#   env 1    2.5 1.0038 9920
#   env 1    7.5 1.0154 8144
#   env 1   12.5 1.0353 14797
#   env 1   17.5 1.0641 7785
#   env 1   22.5 1.1024 8599
#   env 1   27.5 1.1544 7449
#   env 1   32.5 1.2199 4979
#   env 1   37.5 1.2903 5338
#   env 1   42.5 1.2941 5336
#   env 1   47.5 1.2774 5062
#   env 1   52.5 1.2371 5638
#   env 1   57.5 1.1957 4997
#   env 1   62.5 1.1424 6549
#   env 1   67.5 1.0997 6945
#   env 1   72.5 1.0642 5015
#   env 1   77.5 1.0352 4911
#   env 1   82.5 1.0154 6066
#   env 1   87.5 1.0038 5389
#   env 1   92.5 1.0038 5236
#   env 1   97.5 1.0154 4554
#   env 1  102.5 1.0351 3860
#   env 1  107.5 1.0641 6385
#   env 1  112.5 1.1023 5029
#   env 1  117.5 1.1547 6176
#   env 1  122.5 1.2202 7718
#   env 1  127.5 1.2905 5411
#   env 1  132.5 1.2925 5025
#   env 1  137.5 1.2695 5724
#   env 1  142.5 1.2257 4613
#   env 1  147.5 1.2021 6514
#   env 1  152.5 1.1544 6885
#   env 1  157.5 1.1027 6919
#   env 1  162.5 1.0641 8259
#   env 1  167.5 1.0353 11007
#   env 1  172.5 1.0154 5811
#   env 1  177.5 1.0038 7928
#   env 1  182.5 1.0038 7754
#   env 1  187.5 1.0154 11001
#   env 1  192.5 1.0352 10401
#   env 1  197.5 1.0640 12305
#   env 1  202.5 1.1030 7968
#   env 1  207.5 1.1540 7325
#   env 1  212.5 1.2196 5782
#   env 1  217.5 1.2917 6207
#   env 1  222.5 1.2875 3637
#   env 1  227.5 1.2576 6999
#   env 1  232.5 1.2304 17677
#   env 1  237.5 1.1945 4967
#   env 1  242.5 1.1541 5297
#   env 1  247.5 1.1028 3327
#   env 1  252.5 1.0641 6193
#   env 1  257.5 1.0352 4949
#   env 1  262.5 1.0153 8097
#   env 1  267.5 1.0038 5029
#   env 1  272.5 1.0038 7005
#   env 1  277.5 1.0154 6263
#   env 1  282.5 1.0352 4831
#   env 1  287.5 1.0641 4555
#   env 1  292.5 1.1013 8225
#   env 1  297.5 1.1015 3394
#   env 1  302.5 1.1022 2895
#   env 1  307.5 1.1021 5953
#   env 1  312.5 1.0905 1310
#   env 1  317.5 1.0998 2522
#   env 1  322.5 1.1021 1730
#   env 1  327.5 1.1023 4386
#   env 1  332.5 1.1017 2605
#   env 1  337.5 1.1007 30528
#   env 1  342.5 1.0642 5735
#   env 1  347.5 1.0352 8171
#   env 1  352.5 1.0153 6522
#   env 1  357.5 1.0038 8535
#
# stick 2 (a4/a5): 19/72 sectors swept past half reach
#   rail hits: a4 31202, a5 31202 of 31202 samples
#   roundness 0.7085 (min 1.0020 max 1.4142 mean 1.1504 sd 0.1405, 12 low)
#   reach X -1.0000 / +1.0000 (100.00%)   Y -1.0000 / -1.0000 (100.00%)
#   drift 0.00000 (rest x +0.00000 y +0.00000)
#   envelope: sector-centre deg, max radius, visits
#   env 2    2.5 0.0000 0
#   env 2    7.5 0.0000 0
#   env 2   12.5 0.0000 0
#   env 2   17.5 0.0000 0
#   env 2   22.5 0.0000 0
#   env 2   27.5 0.0000 0
#   env 2   32.5 0.0000 0
#   env 2   37.5 0.0000 0
#   env 2   42.5 0.0000 0
#   env 2   47.5 0.0000 0
#   env 2   52.5 0.0000 0
#   env 2   57.5 0.0000 0
#   env 2   62.5 0.0000 0
#   env 2   67.5 0.0000 0
#   env 2   72.5 0.0000 0
#   env 2   77.5 0.0000 0
#   env 2   82.5 0.0000 0
#   env 2   87.5 0.0000 0
#   env 2   92.5 0.0000 0
#   env 2   97.5 0.0000 0
#   env 2  102.5 0.0000 0
#   env 2  107.5 0.0000 0
#   env 2  112.5 0.0000 0
#   env 2  117.5 0.0000 0
#   env 2  122.5 0.0000 0
#   env 2  127.5 0.0000 0
#   env 2  132.5 0.0000 0
#   env 2  137.5 0.0000 0
#   env 2  142.5 0.0000 0
#   env 2  147.5 0.0000 0
#   env 2  152.5 0.0000 0
#   env 2  157.5 0.0000 0
#   env 2  162.5 0.0000 0
#   env 2  167.5 0.0000 0
#   env 2  172.5 0.0000 0
#   env 2  177.5 0.0000 0
#   env 2  182.5 0.0000 0
#   env 2  187.5 0.0000 0
#   env 2  192.5 0.0000 0
#   env 2  197.5 0.0000 0
#   env 2  202.5 0.0000 0
#   env 2  207.5 0.0000 0
#   env 2  212.5 0.0000 0
#   env 2  217.5 0.0000 0
#   env 2  222.5 0.0000 0
#   env 2  227.5 1.4142 995942
#   env 2  232.5 1.2885 4
#   env 2  237.5 1.2135 4
#   env 2  242.5 1.1473 4
#   env 2  247.5 1.0915 4
#   env 2  252.5 1.0477 2
#   env 2  257.5 1.0308 4
#   env 2  262.5 1.0078 2
#   env 2  267.5 1.0020 2
#   env 2  272.5 1.0020 4
#   env 2  277.5 1.0078 2
#   env 2  282.5 1.0308 4
#   env 2  287.5 1.0477 2
#   env 2  292.5 1.0915 4
#   env 2  297.5 1.1473 4
#   env 2  302.5 1.2135 4
#   env 2  307.5 1.2885 4
#   env 2  312.5 1.3707 4
#   env 2  317.5 1.4142 2433
#   env 2  322.5 0.0000 0
#   env 2  327.5 0.0000 0
#   env 2  332.5 0.0000 0
#   env 2  337.5 0.0000 0
#   env 2  342.5 0.0000 0
#   env 2  347.5 0.0000 0
#   env 2  352.5 0.0000 0
#   env 2  357.5 0.0000 0
